user_id,days_since_last_activity,engagement_score,returned_in_30d,renewed_subscription,low_activity_flag,churn_reason,churn_date
user_001623,-27,48.45,False,False,False,Found better service,2025-03-20
user_001624,-5,29.69,False,False,True,Low usage,2025-02-09
user_001625,47,78.26,False,False,False,,
user_001626,0,57.29,False,False,True,Too expensive,2025-02-21
user_001627,67,17.28,False,True,False,Found better service,2025-02-27
user_001628,46,88.53,False,False,True,Found better service,2025-02-01
user_001629,19,9.68,False,True,True,Technical issues,2025-02-17
user_001630,-32,78.97,False,False,False,Found better service,2025-03-17
user_001631,28,53.9,False,True,True,Too expensive,2025-03-26
user_001632,92,78.3,False,True,False,Technical issues,2025-02-08
user_001633,54,91.98,False,False,False,Technical issues,2025-03-17
user_001634,14,86.98,False,False,False,Technical issues,2025-03-14
user_001635,68,7.22,False,True,True,,
user_001636,19,19.95,False,True,True,Too expensive,2025-03-31
user_001637,-27,63.18,False,True,False,Found better service,2025-03-18
user_001638,44,32.47,False,True,False,Low usage,2025-03-14
user_001639,22,0.82,False,False,False,Technical issues,2025-02-16
user_001640,-1,10.38,False,False,True,Low usage,2025-03-04
user_001641,-20,86.75,False,True,False,Too expensive,2025-03-16
user_001642,57,74.61,False,False,False,Found better service,2025-03-28
user_001643,18,31.37,False,False,True,Technical issues,2025-03-26
user_001644,46,14.23,False,False,True,Found better service,2025-02-01
user_001645,13,55.65,False,False,True,Found better service,2025-03-06
user_001646,23,74.25,False,True,False,Too expensive,2025-03-29
user_001647,33,53.18,False,True,True,Too expensive,2025-02-24
user_001648,17,93.17,False,False,True,,
user_001649,46,32.84,False,True,False,Low usage,2025-02-11
user_001650,9,67.05,False,True,True,Too expensive,2025-02-23
user_001651,62,95.61,False,False,False,Too expensive,2025-03-02
user_001652,-7,0.65,False,True,True,Low usage,2025-02-09
user_001653,69,92.71,False,False,True,Found better service,2025-03-22
user_001654,1,37.16,False,True,True,,
user_001655,-10,12.76,False,False,True,Technical issues,2025-02-23
user_001656,40,6.58,False,False,True,Technical issues,2025-03-03
user_001657,72,26.83,False,False,True,,
user_001658,-11,68.89,False,False,False,,
user_001659,-21,46.44,False,True,True,,
user_001660,-8,76.88,False,False,True,Low usage,2025-01-31
user_001661,45,85.49,False,True,True,,
user_001662,76,31.48,False,False,True,Technical issues,2025-03-17
user_001663,52,43.71,False,False,True,Found better service,2025-03-30
user_001664,54,87.18,False,False,False,Found better service,2025-03-03
user_001665,-20,61.09,False,True,True,,
user_001666,20,56.44,False,False,True,Low usage,2025-03-03
user_001667,34,27.91,False,True,True,,
user_001668,-39,58.77,False,False,False,Found better service,2025-03-24
user_001669,12,22.64,False,False,True,Found better service,2025-03-06
user_001670,23,77.8,False,True,True,Found better service,2025-03-03
user_001671,40,69.29,False,True,True,Low usage,2025-02-24
user_001672,-17,5.72,False,False,False,,
user_001673,111,59.31,False,False,False,Technical issues,2025-03-19
user_001674,87,91.02,False,True,True,Technical issues,2025-03-18
user_001675,105,84.34,False,True,False,Too expensive,2025-02-23
user_001676,-25,20.17,False,True,True,Technical issues,2025-03-04
user_001677,46,73.79,True,True,True,,
user_001678,0,30.62,False,True,True,,
user_001679,42,93.48,False,False,False,Too expensive,2025-02-21
user_001680,27,24.22,False,True,True,Low usage,2025-03-27
user_001681,-9,82.97,False,False,False,Too expensive,2025-02-15
user_001682,106,37.89,False,False,True,Too expensive,2025-02-04
user_001683,-51,43.74,False,False,True,,
user_001684,9,8.79,False,False,True,Low usage,2025-02-14
user_001685,68,26.85,False,False,False,Low usage,2025-02-09
user_001686,68,27.66,False,True,True,Found better service,2025-02-13
user_001687,-2,78.12,False,False,False,Technical issues,2025-03-02
user_001688,25,60.26,False,True,True,Low usage,2025-02-02
user_001689,17,49.15,False,True,True,Too expensive,2025-03-13
user_001690,24,66.1,False,True,True,Low usage,2025-02-11
user_001691,-3,11.74,False,False,True,Low usage,2025-03-16
user_001692,75,20.13,False,True,False,Technical issues,2025-02-17
user_001693,-3,22.52,False,True,True,Technical issues,2025-02-05
user_001694,-21,41.95,False,False,True,Technical issues,2025-02-15
user_001695,-6,4.44,False,False,False,Low usage,2025-02-12
user_001696,10,89.71,False,False,True,Too expensive,2025-03-28
user_001697,18,78.67,False,False,True,Technical issues,2025-03-29
user_001698,-31,70.98,False,True,False,Found better service,2025-02-11
user_001699,24,77.24,False,True,True,Found better service,2025-02-26
user_001700,30,1.51,False,False,False,Found better service,2025-03-20
user_001701,5,58.22,False,False,False,Technical issues,2025-03-26
user_001702,18,56.52,False,False,True,Low usage,2025-02-27
user_001703,7,62.74,False,True,True,,
user_001704,95,51.21,False,False,True,,
user_001705,-34,4.31,False,False,True,,
user_001706,23,70.27,False,True,True,Technical issues,2025-03-14
user_001707,52,70.84,False,False,False,Technical issues,2025-02-07
user_001708,102,27.57,False,True,False,,
user_001709,42,43.79,False,False,False,,
user_001710,41,51.24,False,True,True,Too expensive,2025-02-15
user_001711,-14,97.85,False,True,True,Too expensive,2025-03-04
user_001712,-16,50.98,False,False,False,,
user_001713,63,88.99,False,True,True,Technical issues,2025-02-10
user_001714,39,9.07,False,False,True,Low usage,2025-02-16
user_001715,29,64.87,False,False,False,Technical issues,2025-03-13
user_001716,-13,63.03,False,False,False,Technical issues,2025-02-13
user_001717,105,48.69,False,False,True,Too expensive,2025-02-09
user_001718,28,87.31,False,True,True,,
user_001719,20,96.72,False,True,False,Low usage,2025-03-19
user_001720,4,25.63,False,False,False,Found better service,2025-02-22
user_001721,13,36.65,False,False,True,Technical issues,2025-03-06
user_001722,65,77.28,True,False,True,Technical issues,2025-03-10
user_001723,13,56.4,False,False,False,Technical issues,2025-02-21
user_001724,39,78.78,False,False,False,Technical issues,2025-03-18
user_001725,2,94.53,False,True,False,Too expensive,2025-02-23
user_001726,80,27.48,False,False,False,,
user_001727,35,41.17,False,False,True,Low usage,2025-02-24
user_001728,49,1.16,False,False,False,Too expensive,2025-02-14
user_001729,-15,87.08,False,True,True,Low usage,2025-02-07
user_001730,21,7.86,False,True,False,Found better service,2025-03-31
user_001731,57,9.25,False,True,True,,
user_001732,24,18.09,False,False,False,Low usage,2025-03-12
user_001733,39,21.1,False,False,True,Technical issues,2025-02-04
user_001734,-14,23.39,False,True,True,Found better service,2025-01-31
user_001735,-41,4.05,False,False,False,Low usage,2025-03-11
user_001736,-33,70.14,False,True,False,Too expensive,2025-03-19
user_001737,-38,21.82,False,False,False,Low usage,2025-03-16
user_001738,71,9.02,False,True,True,Too expensive,2025-02-04
user_001739,31,85.01,False,False,True,Too expensive,2025-02-14
user_001740,27,6.1,False,True,False,Low usage,2025-02-03
user_001741,-22,4.18,False,False,False,,
user_001742,50,73.07,False,True,False,Found better service,2025-02-25
user_001743,26,3.23,False,True,True,Low usage,2025-02-11
user_001744,80,42.76,False,True,True,,
user_001745,-30,84.82,False,False,True,,
user_001746,-15,65.21,False,True,True,Too expensive,2025-02-10
user_001747,69,48.33,False,True,False,Technical issues,2025-03-20
user_001748,47,47.0,False,True,True,Technical issues,2025-03-30
user_001749,19,89.81,False,False,True,,
user_001750,60,90.68,False,True,True,Too expensive,2025-02-17
user_001751,-1,62.09,False,True,True,Low usage,2025-02-11
user_001752,77,83.61,False,False,False,Low usage,2025-03-31
user_001753,62,60.63,False,True,True,Found better service,2025-02-03
user_001754,5,87.38,False,True,False,,
user_001755,12,79.96,False,True,False,Low usage,2025-02-06
user_001756,-16,48.48,False,False,True,Found better service,2025-02-24
user_001757,10,84.46,False,True,False,Low usage,2025-02-27
user_001758,53,93.22,False,True,False,Technical issues,2025-03-17
user_001759,41,22.78,False,False,False,,
user_001760,105,33.55,False,True,False,Too expensive,2025-02-07
user_001761,48,93.66,False,True,False,,
user_001762,0,41.01,False,False,False,Too expensive,2025-03-26
user_001763,79,2.52,False,True,False,Too expensive,2025-02-11
user_001764,-15,81.05,False,True,False,,
user_001765,-2,85.95,False,True,True,Low usage,2025-01-31
user_001766,5,24.37,False,False,True,Too expensive,2025-03-02
user_001767,103,46.95,False,False,True,Technical issues,2025-03-11
user_001768,15,59.05,False,True,True,Found better service,2025-03-23
user_001769,67,94.98,False,True,True,Low usage,2025-02-07
user_001770,2,92.42,False,False,True,,
user_001771,17,88.26,False,False,False,Too expensive,2025-02-27
user_001772,11,51.54,False,False,True,Found better service,2025-02-27
user_001773,55,19.91,False,True,True,Low usage,2025-03-06
user_001774,91,43.55,False,False,False,Technical issues,2025-03-06
user_001775,59,65.06,False,True,False,Low usage,2025-03-16
user_001776,-4,72.2,False,False,True,Too expensive,2025-03-15
user_001777,50,34.14,False,True,False,Low usage,2025-02-25
user_001778,57,80.99,False,True,False,,
user_001779,40,87.1,False,True,False,Found better service,2025-03-20
user_001780,-30,71.18,False,True,False,Technical issues,2025-02-26
user_001781,-23,29.91,False,False,False,Found better service,2025-03-16
user_001782,-30,1.44,False,True,False,Too expensive,2025-02-21
user_001783,57,14.52,False,True,True,,
user_001784,103,83.56,False,True,True,Found better service,2025-03-04
user_001785,49,70.98,False,True,True,Low usage,2025-02-14
user_001786,11,42.8,False,True,True,,
user_001787,24,27.15,False,True,True,Found better service,2025-03-11
user_001788,-7,10.34,False,False,True,,
user_001789,75,27.32,False,True,True,Technical issues,2025-03-14
user_001790,38,30.73,False,True,True,Technical issues,2025-02-27
user_001791,60,3.7,False,False,False,Too expensive,2025-02-06
user_001792,-31,60.46,False,True,True,,
user_001793,76,86.77,False,True,True,Found better service,2025-03-23
user_001794,35,60.44,False,True,False,Low usage,2025-03-09
user_001795,22,50.3,False,False,True,Found better service,2025-03-04
user_001796,59,61.15,False,True,True,,
user_001797,62,70.61,False,False,False,Technical issues,2025-02-16
user_001798,54,13.14,False,True,True,Technical issues,2025-03-12
user_001799,37,20.77,False,False,False,,
user_001800,94,10.71,False,True,False,Found better service,2025-03-20
user_001801,-30,74.57,False,True,True,Too expensive,2025-03-16
user_001802,-5,33.56,False,True,False,Found better service,2025-02-28
user_001803,-28,32.49,False,False,True,Technical issues,2025-02-11
user_001804,5,66.56,False,False,False,,
user_001805,50,37.48,False,True,True,,
user_001806,21,52.73,False,False,False,Too expensive,2025-02-23
user_001807,87,96.17,False,True,True,,
user_001808,-34,51.76,False,False,False,Technical issues,2025-02-15
user_001809,56,83.12,False,True,True,,
user_001810,20,25.95,False,False,True,Too expensive,2025-03-04
user_001811,9,37.58,False,True,True,,
user_001812,38,24.63,False,True,True,Low usage,2025-02-17
user_001813,53,12.64,False,True,False,Found better service,2025-03-11
user_001814,37,11.36,False,False,True,Low usage,2025-02-08
user_001815,-24,32.83,False,False,True,Low usage,2025-03-14
user_001816,41,42.77,False,False,False,Found better service,2025-03-04
user_001817,13,61.93,False,True,False,,
user_001818,-19,80.83,False,True,True,Too expensive,2025-02-12
user_001819,50,18.33,False,True,True,Too expensive,2025-03-30
user_001820,33,57.48,False,False,True,Low usage,2025-02-27
user_001821,43,19.34,False,False,False,Too expensive,2025-03-18
user_001822,-20,60.64,False,False,False,Technical issues,2025-03-25
user_001823,57,97.4,False,False,False,Technical issues,2025-03-22
user_001824,101,83.34,False,True,False,Low usage,2025-03-22
user_001825,20,55.82,False,False,True,Technical issues,2025-02-21
user_001826,22,98.16,False,True,True,Found better service,2025-03-02
user_001827,85,37.41,False,True,False,,
user_001828,27,63.48,False,False,False,Low usage,2025-03-25
user_001829,-54,22.95,False,True,True,Too expensive,2025-02-28
user_001830,50,73.54,False,True,False,Found better service,2025-03-12
user_001831,87,74.89,False,False,False,,
user_001832,62,93.08,False,True,True,Found better service,2025-02-04
user_001833,7,92.91,False,True,True,Too expensive,2025-03-29
user_001834,43,22.48,False,True,False,Found better service,2025-02-08
user_001835,20,32.49,False,True,True,Technical issues,2025-02-13
user_001836,25,3.92,False,True,True,,
user_001837,-2,61.58,False,True,False,Technical issues,2025-02-20
user_001838,48,35.39,False,True,False,,
user_001839,39,45.97,False,True,False,Too expensive,2025-02-16
user_001840,80,92.2,False,True,True,Low usage,2025-03-28
user_001841,0,77.09,False,True,True,Low usage,2025-02-27
user_001842,47,59.72,False,False,False,Too expensive,2025-03-17
user_001843,73,5.89,True,True,True,Found better service,2025-02-06
user_001844,69,1.47,False,True,False,Too expensive,2025-03-22
user_001845,-39,46.27,False,False,False,,
user_001846,-43,57.11,False,True,True,Found better service,2025-02-18
user_001847,46,77.22,False,False,True,Technical issues,2025-03-19
user_001848,85,58.17,False,False,False,Found better service,2025-03-20
user_001849,19,2.19,False,False,False,Found better service,2025-02-17
user_001850,8,7.03,False,True,False,,
user_001851,-23,84.39,False,False,False,,
user_001852,56,14.61,False,False,False,Technical issues,2025-02-03
user_001853,75,93.85,False,True,True,Technical issues,2025-03-01
user_001854,-9,66.34,False,False,True,Technical issues,2025-02-05
user_001855,89,78.07,False,False,True,Too expensive,2025-02-05
user_001856,-47,85.05,False,True,True,Found better service,2025-03-11
user_001857,26,39.16,False,True,True,Found better service,2025-02-16
user_001858,58,34.65,False,False,True,Found better service,2025-02-14
user_001859,20,61.6,False,True,False,,
user_001860,0,87.34,False,False,False,Too expensive,2025-03-27
user_001861,59,43.35,False,True,False,Too expensive,2025-03-30
user_001862,65,56.9,False,False,False,,
user_001863,28,81.73,False,True,False,Found better service,2025-03-13
user_001864,-2,61.8,False,True,True,Too expensive,2025-03-02
user_001865,44,13.4,False,True,True,Technical issues,2025-02-05
user_001866,10,38.83,False,True,False,,
user_001867,-23,20.54,False,True,False,,
user_001868,30,82.04,False,True,False,Found better service,2025-02-13
user_001869,11,84.47,False,False,True,Too expensive,2025-02-08
user_001870,23,41.93,False,True,True,Too expensive,2025-03-13
user_001871,96,14.08,False,True,False,Found better service,2025-02-11
user_001872,-30,96.43,False,True,True,Too expensive,2025-02-05
user_001873,53,83.94,False,True,False,,
user_001874,10,53.94,False,True,False,,
user_001875,42,53.33,False,False,True,Found better service,2025-03-24
user_001876,95,12.54,False,False,False,Too expensive,2025-02-05
user_001877,-28,76.79,False,True,True,Low usage,2025-03-03
user_001878,-26,70.43,False,True,True,Technical issues,2025-03-01
user_001879,36,36.57,False,True,True,Found better service,2025-03-20
user_001880,22,24.88,False,True,True,Low usage,2025-03-25
